"id_fiche";"titreActivités - {{listefiche18}}";"listefiche18 *";"liste165bf_activites_ancrage_positionnement";"checkbox35bf_ancrage_disciplinaire";"textebf_ta_exp_tmp_nombre_20101";"textebf_ta_exp_tmp_duree_20101";"textebf_ta_exp_tmp_etpa_20101";"radio110bf_ta_exposition_concues_2010";"textebf_ta_exposition_concues_nb_20101";"radio111bf_ta_exposition_interne_2010";"textebf_ta_exposition_interne_nb_20101";"radio112bf_ta_exposition_partenariat_2010";"textebf_ta_exposition_partenariat_nb_20101";"radio113bf_ta_exposition_recues_2010";"textebf_ta_exposition_recues_nb_20101";"radio114bf_ta_exposition_ateliers_2010";"textebf_ta_exposition_ateliers_nb_seances_20101";"radio115bf_ta_action_conferences_2010";"textebf_ta_action_conferences_nb_20101";"radio116bf_ta_action_visites_guidees_2010";"textebf_ta_action_visites_guidees_nb_heures_20101";"radio117bf_ta_action_actions_itinerantes_2010";"textebf_ta_action_actions_itinerantes_nb_20101";"radio118bf_ta_action_evenementiel_2010";"textebf_ta_action_evenementiel_nb_20101";"radio119bf_ta_action_formation_2010";"textebf_ta_action_formation_nb_20101";"radio120bf_ta_action_ecole_nature_2010";"textebf_ta_action_ecole_nature_nb_20101";"radio121bf_ta_action_autre_2010";"textebf_ta_action_autre_nom_2010";"textebf_ta_action_autre_nb_20101";"radio184bf_ta_gestion_collections_2010";"radio166bf_ta_operations_preparations_2010";"textebf_ta_operations_preparations_nb_20101";"radio167bf_ta_operations_restaurations_2010";"textebf_ta_operations_restaurations_nb_20101";"radio185bf_ta_ressources_2010";"textebf_ta_ressources_nbouvrages_20101";"textebf_ta_ressources_nbconsultations_20101";"radio122bf_ta_recherche_travaux_2010";"textebf_ta_recherche_travaux_nb_20101";"radio123bf_ta_recherche_terrain_2010";"textebf_ta_recherche_terrain_nb_20101";"radio124bf_ta_recherche_publications_2010";"textebf_ta_recherche_publications_nb_20101";"radio121bf_ta_recherche_autre_2010";"textebf_ta_recherche_autre_nom_2010";"textebf_ta_recherche_autre_nb_20101";"radio186bf_ta_expertise_2010";"textebf_ta_expertise_nbdemandes_20101";"radio187bf_ta_conseil_2010";"textebf_ta_conseil_nbdemarches_20101";"radio188bf_ta_formation_2010";"textebf_ta_formation_nbheures_20101";"radio125bf_ta_production_papier_2010";"textebf_ta_production_papier_nb_20101";"radio126bf_ta_production_multimedia_2010";"textebf_ta_production_multimedia_nb_20101";"radio189bf_ta_reseaux_2010";"radio190bf_ta_rencontres_2010";"radio191bf_ta_coord_proj_locaux_2010";"radio192bf_ta_coord_proj_regionaux_2010";"radio193bf_ta_coord_proj_nationaux_2010";"radio194bf_ta_coord_proj_euro_2010";"radio195bf_ta_coord_proj_mondiaux_2010";"radio196bf_ta_appels_projet_2010";"radio197bf_ta_autre_type1_2010";"textebf_ta_autre_type1_nom_2010";"radio197bf_ta_autre_type2_2010";"textebf_ta_autre_type2_nom_2010";"radio197bf_ta_autre_type3_2010";"textebf_ta_autre_type3_nom_2010";"radio197bf_ta_autre_type4_2010";"textebf_ta_autre_type4_nom_2010";"textebf_ta_exp_tmp_nombre_20111";"textebf_ta_exp_tmp_duree_20111";"textebf_ta_exp_tmp_etpa_20111";"radio110bf_ta_exposition_concues_2011";"textebf_ta_exposition_concues_nb_20111";"radio111bf_ta_exposition_interne_2011";"textebf_ta_exposition_interne_nb_20111";"radio112bf_ta_exposition_partenariat_2011";"textebf_ta_exposition_partenariat_nb_20111";"radio113bf_ta_exposition_recues_2011";"textebf_ta_exposition_recues_nb_20111";"radio114bf_ta_exposition_ateliers_2011";"textebf_ta_exposition_ateliers_nb_seances_20111";"radio115bf_ta_action_conferences_2011";"textebf_ta_action_conferences_nb_20111";"radio116bf_ta_action_visites_guidees_2011";"textebf_ta_action_visites_guidees_nb_heures_20111";"radio117bf_ta_action_actions_itinerantes_2011";"textebf_ta_action_actions_itinerantes_nb_20111";"radio118bf_ta_action_evenementiel_2011";"textebf_ta_action_evenementiel_nb_20111";"radio119bf_ta_action_formation_2011";"textebf_ta_action_formation_nb_20111";"radio120bf_ta_action_ecole_nature_2011";"textebf_ta_action_ecole_nature_nb_20111";"radio121bf_ta_action_autre_2011";"textebf_ta_action_autre_nom_2011";"textebf_ta_action_autre_nb_20111";"radio184bf_ta_gestion_collections_2011";"radio166bf_ta_operations_preparations_2011";"textebf_ta_operations_preparations_nb_20111";"radio167bf_ta_operations_restaurations_2011";"textebf_ta_operations_restaurations_nb_20111";"radio185bf_ta_ressources_2011";"textebf_ta_ressources_nbouvrages_20111";"textebf_ta_ressources_nbconsultations_20111";"radio122bf_ta_recherche_travaux_2011";"textebf_ta_recherche_travaux_nb_20111";"radio123bf_ta_recherche_terrain_2011";"textebf_ta_recherche_terrain_nb_20111";"radio124bf_ta_recherche_publications_2011";"textebf_ta_recherche_publications_nb_20111";"radio121bf_ta_recherche_autre_2011";"textebf_ta_recherche_autre_nom_2011";"textebf_ta_recherche_autre_nb_20111";"radio186bf_ta_expertise_2011";"textebf_ta_expertise_nbdemandes_20111";"radio187bf_ta_conseil_2011";"textebf_ta_conseil_nbdemarches_20111";"radio188bf_ta_formation_2011";"textebf_ta_formation_nbheures_20111";"radio125bf_ta_production_papier_2011";"textebf_ta_production_papier_nb_20111";"radio126bf_ta_production_multimedia_2011";"textebf_ta_production_multimedia_nb_20111";"radio189bf_ta_reseaux_2011";"radio190bf_ta_rencontres_2011";"radio191bf_ta_coord_proj_locaux_2011";"radio192bf_ta_coord_proj_regionaux_2011";"radio193bf_ta_coord_proj_nationaux_2011";"radio194bf_ta_coord_proj_euro_2011";"radio195bf_ta_coord_proj_mondiaux_2011";"radio196bf_ta_appels_projet_2011";"radio197bf_ta_autre_type1_2011";"textebf_ta_autre_type1_nom_2011";"radio197bf_ta_autre_type2_2011";"textebf_ta_autre_type2_nom_2011";"radio197bf_ta_autre_type3_2011";"textebf_ta_autre_type3_nom_2011";"radio197bf_ta_autre_type4_2011";"textebf_ta_autre_type4_nom_2011";"checkbox173bf_web_site";"textebf_web_site_adresse";"liste26bf_web_site_visite_virtuelle";"checkbox170bf_web_reseaux_sociaux";"checkbox171bf_web_publications";"textebf_web_newsletter_frequence";"textebf_web_newsletter_adhesions";"checkbox172bf_web_usage_activite";"liste198bf_degre_exposition_collections"
252;;"GAILLAC - MUSÉUM D\'HISTOIRE NATURELLE PHILADELPHE THOMAS";"Plurithématique";"Environnement, écologie, sciences de la Terre, agronomie, Histoire des sciences, Sciences du vivant, médecine, biologie";"4";;;"secondaire";"1";"";;"";;"principale";"3";"secondaire";;"principale";;"principale";;"";;"principale";;"";;"";;"";;;"principale";"";;"";;"secondaire";;;"";;"";;"";;"";;;"";;"";;"";;"secondaire";;"";;"";"";"";"";"";"";"";"";"";;"";;"";;"";;"3";"8";;"principale";"2";"principale";"2";"";;"principale";"1";"";;"principale";"8";"";;"";;"principale";"2";"";;"";;"principale";"Animation ""Pause Café Pause Musées""";"10";"principale";"";;"";;"secondaire";"1200";"5";"";;"";;"";;"";;;"";;"";;"";;"principale";"2";"";;"";"";"";"";"";"";"";"";"";;"";;"";;"";;"Page ou rubrique sur un site (ex: sur le site de la mairie)";"www.ville-gaillac.fr; www.museesmidipyrenees.fr";"non";"Aucun";"Lettre d'information";"mensuelle";"800";"Communication, Médiation, Valorisation patrimoniale, Valorisation scientifique";"moins de 10%"
267;;"GAP - MUSÉE MUSÉUM DÉPARTEMENTAL DES HAUTES-ALPES";"Plurithématique";"Environnement, écologie, sciences de la Terre, agronomie, Histoire des sciences, Sciences humaines et sociales";"12";"6";"10";"principale";;"principale";;"principale";"12";"";;"principale";;"principale";;"principale";;"secondaire";;"principale";;"secondaire";;"secondaire";;"";;;"principale";"principale";;"principale";;"principale";;;"principale";;"principale";;"principale";;"principale";"CARA";;"secondaire";;"secondaire";;"";;"principale";;"principale";;"principale";"principale";"principale";"";"principale";"principale";"principale";"secondaire";"";;"";;"";;"";;;;;"";;"";;"";;"";;"";;"";;"";;"";;"principale";"3";"";;"";;"";;;"principale";"principale";;"principale";;"principale";;;"principale";;"principale";;"principale";;"";;;"secondaire";;"secondaire";;"principale";;"";;"";;"principale";"principale";"principale";"";"principale";"principale";"principale";"secondaire";"";;"";;"";;"";;"Site dédié";"http://museum.cg05.fr/";"non";"Facebook";"Autre (Carnet du visiteur (livret d\'exposition PDF))";;;"Communication, Médiation, Valorisation patrimoniale, Valorisation scientifique";"10% à < 25%"
333;;"GRAY - MUSÉUM DE GRAY";"Plurithématique";"Environnement, écologie, sciences de la Terre, agronomie, Histoire des sciences, Sciences du vivant, médecine, biologie";;;;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;;"";"";;"";;"";;;"";;"";;"";;"";;;"";;"";;"";;"";;"";;"";"";"";"";"";"";"";"";"";;"";;"";;"";;"2";"12";"0.3";"";;"principale";"2";"";;"";;"";;"";;"principale";"35";"";;"principale";"2";"";;"";;"";;;"principale";"";;"";;"secondaire";"200";"20";"";;"";;"";;"";;;"";;"";;"";;"";;"";;"";"";"";"";"";"";"";"";"";;"";;"";;"";;"Site dédié";"http://www.museum-gray.org/wikitest";"oui";"Aucun";"Aucune";;;"Communication, Médiation, Valorisation patrimoniale, Valorisation scientifique";"10% à < 25%"
243;;"GRENOBLE - MUSEUM DE GRENOBLE";"Plurithématique";"Environnement, écologie, sciences de la Terre, agronomie, Sciences humaines et sociales";"2";;;"principale";"2";"";;"";;"";;"principale";;"principale";;"principale";;"secondaire";;"principale";;"secondaire";;"";;"";;;"principale";"";;"";;"principale";;;"";;"";;"";;"";;;"principale";;"principale";;"";;"secondaire";;"secondaire";;"principale";"";"";"";"";"";"";"";"";;"";;"";;"";;"2";"6";"1600";"principale";"2";"principale";"1";"principale";"1";"principale";"1";"principale";"1532";"principale";"21";"principale";"442";"principale";"6";"principale";"5";"principale";"144";"principale";"2";"principale";"COLLOQUE PRIMATOLOGIE";"134";"principale";"principale";"18";"principale";"0";"principale";"2266";"267";"principale";"7";"principale";"2";"principale";"1";"";;;"principale";"207";"principale";"7";"principale";"22";"principale";"1";"principale";"2";"principale";"principale";"principale";"";"principale";"";"";"";"";;"";;"";;"";;"Site dédié";"www.museum@grenoble.fr";"non";"Aucun";"Aucune";;;"Communication, Valorisation patrimoniale";"moins de 10%"
248;;"LA CHAIZE LE VICOMTE - MUSÉE ORNITHOLOGIQUE CHARLES PAYRAUDEAU";"Monothématique";"Environnement, écologie, sciences de la Terre, agronomie";;;;"";;"";;"";;"";;"";;"";;"principale";;"";;"";;"";;"";;"";;;"";"";;"";;"";;;"";;"";;"";;"";;;"";;"";;"";;"";;"";;"";"";"";"";"";"";"";"";"";;"";;"";;"";;;;;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;;"";"";;"";;"";;;"";;"";;"";;"";;;"";;"";;"";;"";;"";;"";"";"";"";"";"";"";"";"";;"";;"";;"";;"";;"";"";"";;;"";""
238;;"LA ROCHELLE - MUSÉUM D\'HISTOIRE NATURELLE";"Plurithématique";"Environnement, écologie, sciences de la Terre, agronomie, Histoire des sciences, Sciences du vivant, médecine, biologie, Sciences humaines et sociales";"2";;;"principale";"1";"";;"";;"principale";"1";"principale";;"principale";;"principale";;"";;"";;"";;"";;"";;;"principale";"";;"";;"principale";;;"";;"";;"";;"";;;"";;"secondaire";;"";;"";;"";;"secondaire";"";"";"";"";"";"";"";"";;"";;"";;"";;"4";"12";;"principale";"3";"";;"principale";"3";"principale";"1";"principale";"62";"principale";"30";"principale";"200";"principale";"226";"principale";"15";"principale";"95";"";;"principale";;;"principale";"";;"principale";"2";"principale";"35000";"52";"principale";"1";"";;"principale";"1";"";;;"principale";;"principale";;"principale";;"principale";;"";;"principale";"principale";"principale";"";"";"";"principale";"";"";;"";;"";;"";;"Site dédié";"www.museum-larochelle.fr";"non";"Aucun";"Aucune";;;"Communication, Médiation, Valorisation patrimoniale, Valorisation scientifique";""
232;;"LAVAL - MUSÉE DES SCIENCES";"Plurithématique";"Environnement, écologie, sciences de la Terre, agronomie, Industrie, technologie, ingénierie, Mathématiques, sciences physiques (chimie, astrophysique, etc.), Sciences du vivant, médecine, biologie";;;;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;;"principale";"";;"";;"";;;"";;"";;"";;"";;;"";;"";;"";;"";;"";;"";"";"";"";"";"";"";"";"";;"";;"";;"";;;;;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;;"principale";"";;"";;"principale";"5000";"5";"principale";"5";"principale";"4";"principale";"3";"";;;"principale";"20";"";;"";;"";;"";;"";"";"";"";"";"";"";"";"";;"";;"";;"";;"Page ou rubrique sur un site (ex: sur le site de la mairie)";"http://musees.laval.fr/";"non";"Aucun";"Aucune";;;"Communication";"moins de 10%"
224;;"LE BLANC - ECOMUSÉE DE LA BRENNE";"Plurithématique";"Environnement, écologie, sciences de la Terre, agronomie, Sciences humaines et sociales";"1";;;"principale";"1";"";;"";;"";;"principale";;"";;"principale";;"";;"secondaire";;"";;"";;"";;;"secondaire";"";;"";;"principale";;;"";;"";;"";;"";;;"";;"secondaire";;"";;"principale";;"";;"principale";"";"";"";"";"";"";"";"";;"";;"";;"";;"1";"3";;"principale";"1";"principale";"1";"";;"";;"secondaire";"9";"";;"principale";"39";"";;"principale";"3";"";;"";;"principale";"Hors les murs (classes architecture, visites commentées sc & adu rallyes thématiques pour scolaires)";"25";"principale";"";;"";;"principale";;;"";;"";;"";;"";;;"";;"principale";;"";;"";;"";;"principale";"";"principale";"";"";"";"";"";"";;"";;"";;"";;"Page ou rubrique sur un site (ex: sur le site de la mairie)";"http://reseau.ecomusee.brenne.over-blog.com/";"non";"Aucun";"Aucune";;;"Communication";"25% à < 50%"
216;;"LE GRAND-PRESSIGNY - MUSÉE DÉPARTEMENTAL DE LA PRÉHISTOIRE";"";"Sciences humaines et sociales";"1";;;"principale";"1";"";;"";;"";;"principale";;"secondaire";;"principale";;"";;"";;"";;"";;"";;;"principale";"";;"";;"secondaire";;;"";;"";;"";;"";;;"";;"secondaire";;"";;"";;"";;"";"";"";"";"";"";"";"";"";;"";;"";;"";;;;;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;;"";"";;"";;"";;;"";;"";;"";;"";;;"";;"";;"";;"";;"";;"";"";"";"";"";"";"";"";"";;"";;"";;"";;"";;"";"";"";;;"";""
210;;"LE HAVRE - MUSÉUM D\'HISTOIRE NATURELLE";"Plurithématique";"Environnement, écologie, sciences de la Terre, agronomie, Sciences du vivant, médecine, biologie, Sciences humaines et sociales";"3";;;"principale";"2";"";;"";;"principale";"1";"principale";;"principale";;"principale";;"secondaire";;"principale";;"";;"";;"";;;"principale";"";;"";;"principale";;;"";;"";;"";;"";;;"";;"secondaire";;"";;"principale";;"secondaire";;"secondaire";"";"";"";"";"";"";"";"";;"";;"";;"";;"3";"16";"5";"principale";"2";"principale";"2";"";;"secondaire";"1";"principale";;"principale";;"principale";;"";;"principale";;"secondaire";"4";"";;"secondaire";"Hors les murs (ateliers en classe: 4), Stages paléontologie(2)";"6";"principale";"principale";;"secondaire";;"secondaire";;;"";;"";;"";;"";;;"secondaire";;"";;"secondaire";;"principale";"1";"";;"";"";"";"";"";"";"";"";"";;"";;"";;"";;"Site dédié";"www.museum-lehavre.fr";"non";"Facebook, Autre (Flickr)";"Lettre d'information, Autre (Blog et e-catalogues)";"mensuelle";"1200";"Communication, Médiation, Valorisation patrimoniale, Valorisation scientifique";"moins de 10%"
205;;"LE MANS - MUSÉE VERT - MUSÉUM D\'HISTOIRE NATURELLE";"Plurithématique";"Environnement, écologie, sciences de la Terre, agronomie, Sciences du vivant, médecine, biologie";"2";;;"principale";"1";"";;"";;"principale";"1";"principale";;"principale";;"principale";;"secondaire";;"secondaire";;"";;"";;"";;;"principale";"";;"";;"secondaire";;;"";;"";;"";;"";;;"";;"principale";;"";;"principale";;"secondaire";;"secondaire";"";"";"";"";"";"";"";"";;"";;"";;"";;"2";"11";;"principale";"2";"";;"principale";"2";"";;"principale";"225";"principale";"8";"principale";"100";"secondaire";"5";"";;"secondaire";"5";"";;"";;;"principale";"principale";"200";"";;"";;;"principale";"6";"principale";"15";"principale";"1";"";;;"principale";"50";"secondaire";"10";"";;"";;"";;"";"";"";"";"";"";"";"";"";;"";;"";;"";;"Page ou rubrique sur un site (ex: sur le site de la mairie)";"http://www.lemans.fr/page.do?t=2&uuid=2E736E4E-7F000001-2E81B7EE-71E701FB";"non";"Aucun";"Lettre d'information";"mensuelle";"500";"Communication";"moins de 10%"
326;;"LE PRADET - MUSEE DE LA MINE DE CAP GARONNE";"Plurithématique";"Environnement, écologie, sciences de la Terre, agronomie, Industrie, technologie, ingénierie";;;;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;;"";"";;"";;"";;;"";;"";;"";;"";;;"";;"";;"";;"";;"";;"";"";"";"";"";"";"";"";"";;"";;"";;"";;"2";"1";"0";"principale";"2";"principale";"2";"";;"";;"principale";"6";"principale";"8";"principale";;"principale";;"";;"";;"";;"";;;"";"";;"";;"";;;"";;"principale";"12";"";;"";;;"";;"";;"";;"";;"";;"";"";"";"";"";"";"";"";"";;"";;"";;"";;"Site dédié";"www.mine-capgaronne.fr";"non";"Facebook";"Aucune";;;"Communication";"environ 50%"
170;;"LILLE - MUSÉUM D\'HISTOIRE NATURELLE";"Plurithématique";"Environnement, écologie, sciences de la Terre, agronomie, Industrie, technologie, ingénierie, Sciences du vivant, médecine, biologie, Sciences humaines et sociales";"1";;;"principale";"1";"principale";"1";"";;"";;"principale";;"secondaire";;"principale";;"secondaire";;"secondaire";;"";;"";;"";;;"principale";"";;"";;"secondaire";;;"";;"";;"";;"";;;"";;"principale";;"";;"secondaire";;"secondaire";;"secondaire";"";"";"";"";"";"";"";"";;"";;"";;"";;"1";"6";"10";"principale";"1";"principale";"1";"";;"";;"principale";"110";"";;"principale";"474";"";;"secondaire";"7";"secondaire";"28";"";;"secondaire";"visites guidées hors les murs";"14";"principale";"";;"";;"secondaire";"23000";"5";"secondaire";"3";"";;"secondaire";"2";"";;;"secondaire";"24";"secondaire";"1";"";;"";;"";;"";"";"";"";"";"";"";"";"";;"";;"";;"";;"Page ou rubrique sur un site (ex: sur le site de la mairie)";"mhn.mairie-lille.fr";"non";"Facebook, Twitter";"Aucune";;;"Communication, Valorisation patrimoniale";"moins de 10%"
274;;"LODÈVE - MUSÉE DE LODÈVE";"Plurithématique";"Environnement, écologie, sciences de la Terre, agronomie";;;;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;;"";"";;"";;"";;;"";;"";;"";;"";;;"";;"";;"";;"";;"";;"";"";"";"";"";"";"";"";"";;"";;"";;"";;;;;"";;"";;"";;"";;"";;"secondaire";"1";"secondaire";"25";"";;"";;"";;"";;"";;;"principale";"";;"";;"";;;"";;"";;"";;"";;;"";;"";;"";;"";;"";;"";"";"";"";"";"";"";"";"";;"";;"";;"";;"Site dédié";"http://www.museedelodeve.fr/";"non";"Aucun";"Lettre d'information";"mensuel";"1600";"Communication, Médiation";"moins de 10%"
165;;"LYON 6E ARRONDISSEMENT - MUSÉE DES CONFLUENCES";"Plurithématique";"Environnement, écologie, sciences de la Terre, agronomie, Histoire des sciences, Sciences du vivant, médecine, biologie, Sciences humaines et sociales";;;;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;;"";"";;"";;"";;;"";;"";;"";;"";;;"";;"";;"";;"";;"";;"";"";"";"";"";"";"";"";"";;"";;"";;"";;"2";"6";;"principale";"2";"principale";"2";"";;"";;"";;"principale";"42";"principale";;"principale";"4";"principale";"6";"";;"";;"principale";"toutes les actions ci dessus sont hors murs ";;"principale";"principale";;"principale";"189";"principale";"12000";;"secondaire";;"secondaire";;"secondaire";;"";;;"secondaire";;"secondaire";;"";;"principale";;"principale";;"secondaire";"secondaire";"secondaire";"secondaire";"";"";"";"";"";;"";;"";;"";;"Site dédié";"museedesconfluences.fr";"non";"Facebook, Twitter, Autre (flickr; youtube)";"Lettre d'information, Autre (ouvrages ptratiques professionnelles; revues thématiques sciences et sociétés)";"mensuelle";"3500";"Communication, Médiation, Valorisation patrimoniale, Valorisation scientifique";"moins de 10%"
338;;"MARCIAC - MUSÉE D\'HISTOIRE NATURELLE";"Plurithématique";"Sciences du vivant, médecine, biologie";;;;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;;"";"";;"";;"";;;"";;"";;"";;"";;;"";;"";;"";;"";;"";;"";"";"";"";"";"";"";"";"";;"";;"";;"";;;;;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;;"";"";;"";;"";;;"";;"";;"";;"";;;"";;"";;"";;"";;"";;"";"";"";"";"";"";"";"";"";;"";;"";;"";;"Page ou rubrique sur un site (ex: sur le site de la mairie)";"http://www.marciac.fr/fr/sX_pagesEditos.asp?idpage=23&sX_Menu_selectedID=gauche_E886EA32";"non";"Aucun";"Aucune";;;"Communication, Valorisation patrimoniale";"75% à 100%"
3;;"MARSEILLE CEDEX 20 - MUSÉUM D\'HISTOIRE NATURELLE";"Plurithématique";"Environnement, écologie, sciences de la Terre, agronomie, Histoire des sciences, Sciences du vivant, médecine, biologie, Sciences humaines et sociales";"2";;;"principale";"1";"";;"";;"principale";"1";"principale";;"secondaire";;"secondaire";;"secondaire";;"secondaire";;"";;"";;"";;;"principale";"";;"";;"secondaire";;;"";;"";;"";;"";;;"";;"secondaire";;"";;"principale";;"secondaire";;"";"";"";"";"";"";"";"";"";;"";;"";;"";;"3";"19";"21";"principale";"3";"principale";"2";"principale";"1";"";;"principale";"200";"principale";"11";"principale";"200";"principale";"5";"principale";"11";"principale";"6";"principale";"5";"principale";"Hors les murs";"9";"principale";"principale";"120";"principale";"55";"principale";"65000";"30";"principale";"45";"";;"";;"";;;"principale";"20";"principale";"3";"";;"principale";"1";"principale";"1";"principale";"principale";"";"";"";"";"";"";"principale";"Actions culturelles partenariales contes, spectacles.. (9)";"";;"";;"";;"Site dédié, Page ou rubrique sur un site (ex: sur le site de la mairie)";"www.museum-marseille.org";"non";"Aucun";"Aucune, Autre (Mésogée, Annales du Muséum)";;;"Communication, Valorisation patrimoniale";"moins de 10%"
125;;"MENAT - MUSÉE DE MENAT";"Monothématique";"Environnement, écologie, sciences de la Terre, agronomie, Sciences du vivant, médecine, biologie";"0";;;"principale";;"";;"";;"";;"principale";;"secondaire";;"principale";;"secondaire";;"";;"";;"";;"";;;"principale";"";;"";;"";;;"";;"";;"";;"";;;"";;"";;"";;"secondaire";;"secondaire";;"";"";"";"";"";"";"";"";"";;"";;"";;"";;;;;"";;"";;"";;"";;"principale";"20";"";;"principale";"25";"";;"principale";"1";"";;"";;"";;;"principale";"";;"";;"";;;"principale";"1";"principale";"10";"";;"";;;"";;"";;"";;"";;"";;"";"";"";"";"";"";"";"";"";;"";;"";;"";;"Site dédié";"paleovergne.fr";"non";"Facebook";"Aucune";;;"Communication, Valorisation scientifique";"moins de 10%"
299;;"MONTAUBAN - MUSÉUM D\'HISTOIRE NATURELLE VICTOR BRUN";"Plurithématique";"Environnement, écologie, sciences de la Terre, agronomie, Histoire des sciences, Sciences du vivant, médecine, biologie";;;;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;;"";"";;"";;"";;;"";;"";;"";;"";;;"";;"";;"";;"";;"";;"";"";"";"";"";"";"";"";"";;"";;"";;"";;;;;"";;"";;"";;"";;"secondaire";"85";"";;"principale";"13.5";"";;"";;"";;"";;"";;;"principale";"principale";"22";"principale";"112";"";;;"";;"";;"principale";;"";;;"";;"";;"";;"";;"";;"";"";"";"";"";"";"";"";"";;"";;"";;"";;"Page ou rubrique sur un site (ex: sur le site de la mairie)";"http://www.montauban.com/_Les_musees_de_la_ville/Musee_d_histoire_naturelle-160.html";"non";"Aucun";"Aucune";;;"Communication";"25% à < 50%"
140;;"MONTBÉLIARD - MUSÉUM CUVIER";"Plurithématique";"Environnement, écologie, sciences de la Terre, agronomie, Sciences du vivant, médecine, biologie, Sciences humaines et sociales";"1";;;"secondaire";"1";"";;"";;"";;"principale";;"principale";;"principale";;"secondaire";;"";;"";;"";;"";;;"principale";"";;"";;"secondaire";;;"";;"";;"";;"";;;"";;"secondaire";;"";;"principale";;"";;"";"";"";"";"";"";"";"";"";;"";;"";;"";;"2";"6.5";;"";;"principale";"1";"";;"principale";"1";"secondaire";"6";"principale";"13";"secondaire";"108";"";;"";;"secondaire";"7";"";;"";;;"principale";"";;"";;"secondaire";"6000";;"secondaire";"2";"";;"secondaire";"5";"";;;"secondaire";"10";"";;"";;"principale";"1";"";;"";"secondaire";"";"";"";"";"";"";"";;"";;"";;"";;"Page ou rubrique sur un site (ex: sur le site de la mairie)";"www.montbeliard.fr";"non";"Aucun";"Autre (réseau des muséums)";;;"Communication, Valorisation patrimoniale, Valorisation scientifique";"moins de 10%"
8;;"MULHOUSE -  SOCIÉTÉ INDUSTRIELLE DE MULHOUSE";"";"Industrie, technologie, ingénierie";"1";;;"secondaire";"1";"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;;"";"";;"";;"";;;"";;"";;"";;"";;;"";;"";;"";;"";;"";;"";"";"";"";"";"";"";"";"";;"";;"";;"";;;;;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;;"";"";;"";;"";;;"";;"";;"";;"";;;"";;"";;"";;"";;"";;"";"";"";"";"";"";"";"";"";;"";;"";;"";;"";;"";"";"";;;"";""
312;;"MURAT - MAISON DE LA FAUNE";"Plurithématique";"Environnement, écologie, sciences de la Terre, agronomie, Sciences du vivant, médecine, biologie";;;;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;;"";"";;"";;"";;;"";;"";;"";;"";;;"";;"";;"";;"";;"";;"";"";"";"";"";"";"";"";"";;"";;"";;"";;;;;"";;"";;"";;"";;"";;"secondaire";"1";"";;"";;"";;"";;"secondaire";"4";"";;;"principale";"";;"";;"";;;"";;"";;"";;"";;;"";;"";;"";;"principale";"2";"principale";"1";"";"";"principale";"";"";"";"";"";"";;"";;"";;"";;"Site dédié";"http://www.murat.fr/index.php/tourisme/maison-de-la-faune/accueil-mini-faune";"non";"Facebook";"";;;"Communication";"75% à 100%"
255;;"NANCY - MUSÉUM-AQUARIUM";"Plurithématique";"Environnement, écologie, sciences de la Terre, agronomie, Sciences du vivant, médecine, biologie";;;;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;"";;;"";"";;"";;"";;;"";;"";;"";;"";;;"";;"";;"";;"";;"";;"";"";"";"";"";"";"";"";"";;"";;"";;"";;"2";"7";"2.5";"principale";"1";"principale";"1";"";;"secondaire";"1";"principale";"100";"principale";"15";"principale";"60";"";;"";"15";"";;"";;"principale";;;"principale";"";;"principale";"162";"principale";"4000";;"";;"";;"";;"";;;"secondaire";"5";"";;"";;"principale";"2";"";;"";"secondaire";"principale";"";"";"";"";"";"";;"";;"";;"";;"Site dédié";"http://www.museumaquariumdenancy.eu/";"non";"Facebook";"Lettre d'information, Autre (livrets naturalistes et pédagogiques)";"mensuelle";"1303";"Communication, Médiation, Valorisation patrimoniale";"moins de 10%"
